DEPARTAME_NOMBRE,MUNICIPIO_COD,MUNICIPIO_NOMBRE,REGION,VIP CON RED,HOG 12 CON RED,INST_PUB,ACC APRO HOG12,FEC CORTE,VALOR INVERSION,TOTAL APROBADOS,FECHA VIGENCIA
NARIÑO,IPIAL,52356,REGION 9,0,669,0,669,12/31/16,"2,755,219,273,540",669,12/31/16
NARIÑO,SAN L,52687,REGION 9,0,53,2,32,12/31/15,"226,512,795,284",32,12/31/15
TOLIMA,COELL,73200,REGION 9,0,21,0,21,12/31/16,"86,486,703,654",21,12/31/16
NARIÑO,TAMIN,52786,REGION 9,0,75,2,53,12/31/15,"317,117,913,397",53,12/31/15
TOLIMA,CAJAM,73124,REGION 9,0,85,0,85,12/31/16,"350,065,229,075",85,12/31/16
PUTUMAYO,SAN F,86755,REGION 9,0,27,0,27,12/31/16,"111,197,190,412",27,12/31/16
NARIÑO,LA UN,52399,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
TOLIMA,COYAI,73217,REGION 9,0,244,1,146,12/31/15,"1,009,011,542,627",146,12/31/15
TOLIMA,FLAND,73275,REGION 9,0,64,0,64,12/31/16,"263,578,525,421",64,12/31/16
TOLIMA,ALVAR,73026,REGION 9,0,135,1,77,12/31/15,"560,104,366,519",77,12/31/15
NARIÑO,CUASP,52224,REGION 9,0,1,0,1,12/31/16,"4,118,414,460",1,12/31/16
NARIÑO,EL TA,52260,REGION 9,0,181,0,172,12/31/15,"745,433,017,206",172,12/31/15
TOLIMA,ICONO,73352,REGION 9,0,50,0,50,12/31/16,"205,920,722,985",50,12/31/16
NARIÑO,IMUES,52354,REGION 9,0,10,0,10,12/31/16,"41,184,144,597",10,12/31/16
TOLIMA,ATACO,73067,REGION 9,0,120,0,59,12/31/15,"494,209,735,164",59,12/31/15
NARIÑO,CORDO,52215,REGION 9,0,55,0,55,12/31/16,"226,512,795,284",55,12/31/16
NARIÑO,POTOS,52560,REGION 9,0,6,0,6,12/31/16,"24,710,486,758",6,12/31/16
PUTUMAYO,SIBUN,86749,REGION 9,0,593,2,544,12/31/15,"2,450,456,603,522",544,12/31/15
NARIÑO,EL TA,52258,REGION 9,0,3,0,3,12/31/16,"12,355,243,379",3,12/31/16
TOLIMA,PALOC,73520,REGION 9,0,62,1,36,12/31/15,"259,460,110,961",36,12/31/15
TOLIMA,DOLOR,73236,REGION 9,0,102,2,74,12/31/15,"428,315,103,809",74,12/31/15
TOLIMA,MURIL,73461,REGION 9,0,69,2,48,12/31/15,"292,407,426,639",48,12/31/15
TOLIMA,RIOBL,73616,REGION 9,0,156,2,95,12/31/15,"650,709,484,633",95,12/31/15
NARIÑO,RICAU,52612,REGION 9,0,26,0,26,12/31/16,"107,078,775,952",26,12/31/16
TOLIMA,LIBAN,73411,REGION 9,0,283,0,283,12/31/16,"1,165,511,292,095",283,12/31/16
CAUCA,PATIA,19532,REGION 9,0,24,0,24,12/31/16,"98,841,947,033",24,12/31/16
NARIÑO,IPIAL,52356,REGION 9,90,0,0,0,12/31/18,"370,657,301,373",90,12/31/18
TOLIMA,LIBAN,73411,REGION 9,0,187,0,87,12/31/15,"770,143,503,964",87,12/31/15
TOLIMA,PIEDR,73547,REGION 9,0,160,2,114,12/31/15,"667,183,142,472",114,12/31/15
NARIÑO,SAN P,52693,REGION 9,0,9,0,9,12/31/16,"37,065,730,137",9,12/31/16
TOLIMA,MARIQ,73443,REGION 9,0,12,0,12,12/31/16,"49,420,973,516",12,12/31/16
NARIÑO,SAN B,52685,REGION 9,0,36,0,36,12/31/16,"148,262,920,549",36,12/31/16
NARIÑO,PASTO,52001,REGION 9,795,236,2,34,12/31/15,"4,254,322,136,871",506,12/31/15
TOLIMA,CASAB,73152,REGION 9,0,45,0,11,12/31/15,"185,328,650,687",11,12/31/15
NARIÑO,PROVI,52565,REGION 9,0,42,2,31,12/31/15,"181,210,236,227",31,12/31/15
NARIÑO,ANCUY,52036,REGION 9,0,6,0,6,12/31/16,"24,710,486,758",6,12/31/16
TOLIMA,RONCE,73622,REGION 9,0,71,2,41,12/31/15,"300,644,255,558",41,12/31/15
NARIÑO,LA FL,52381,REGION 9,0,6,0,6,12/31/16,"24,710,486,758",6,12/31/16
NARIÑO,GUAIT,52320,REGION 9,63,166,2,153,12/31/15,"951,353,740,191",153,12/31/15
TOLIMA,PURIF,73585,REGION 9,0,260,0,260,12/31/16,"1,070,787,759,522",260,12/31/16
CAUCA,POPAY,19001,REGION 9,99,0,0,0,12/31/18,"407,723,031,510",99,12/31/18
TOLIMA,RONCE,73622,REGION 9,0,40,0,40,12/31/16,"164,736,578,388",40,12/31/16
TOLIMA,SALDA,73671,REGION 9,0,164,0,164,12/31/16,"675,419,971,391",164,12/31/16
HUILA,NEIVA,41001,REGION 9,115,141,0,141,12/31/16,"1,054,314,101,684",256,12/31/16
NARIÑO,SAN B,52685,REGION 9,15,62,1,50,12/31/15,"321,236,327,857",50,12/31/15
TOLIMA,IBAGU,73001,REGION 9,32,0,0,0,12/31/18,"131,789,262,710",32,12/31/18
TOLIMA,PLANA,73555,REGION 9,0,276,1,107,12/31/15,"1,140,800,805,337",107,12/31/15
TOLIMA,ORTEG,73504,REGION 9,0,153,0,153,12/31/16,"630,117,412,334",153,12/31/16
TOLIMA,SAN L,73678,REGION 9,0,169,0,169,12/31/16,"696,012,043,690",169,12/31/16
TOLIMA,ARMER,73055,REGION 9,0,304,1,122,12/31/15,"1,256,116,410,209",122,12/31/15
NARIÑO,TANGU,52788,REGION 9,0,37,0,37,12/31/16,"152,381,335,009",37,12/31/16
TOLIMA,AMBAL,73030,REGION 9,0,82,0,82,12/31/16,"337,709,985,696",82,12/31/16
NARIÑO,SAN P,52694,REGION 9,0,4,1,0,12/31/15,"20,592,072,299",0,12/31/15
TOLIMA,FALAN,73270,REGION 9,0,47,0,47,12/31/16,"193,565,479,606",47,12/31/16
NARIÑO,PROVI,52565,REGION 9,0,16,0,16,12/31/16,"65,894,631,355",16,12/31/16
TOLIMA,NATAG,73483,REGION 9,0,10,0,10,12/31/16,"41,184,144,597",10,12/31/16
NARIÑO,GUAIT,52320,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
NARIÑO,PUERR,52573,REGION 9,0,79,1,76,12/31/15,"329,473,156,776",76,12/31/15
CAQUETA,FLORE,18001,REGION 9,75,313,2,261,12/31/15,"1,606,181,639,284",328,12/31/15
NARIÑO,SAMAN,52678,REGION 9,0,317,2,304,12/31/15,"1,313,774,212,645",304,12/31/15
CAQUETA,FLORE,18001,REGION 9,37,286,0,286,12/31/16,"1,330,247,870,484",323,12/31/16
NARIÑO,LINAR,52411,REGION 9,0,60,0,60,12/31/16,"247,104,867,582",60,12/31/16
NARIÑO,CUMBA,52227,REGION 9,0,48,0,48,12/31/16,"197,683,894,066",48,12/31/16
NARIÑO,SANTA,52699,REGION 9,0,11,0,11,12/31/16,"45,302,559,057",11,12/31/16
PUTUMAYO,COLON,86219,REGION 9,0,10,0,10,12/31/16,"41,184,144,597",10,12/31/16
NARIÑO,PUPIA,52585,REGION 9,0,96,0,96,12/31/16,"395,367,788,131",96,12/31/16
NARIÑO,CUASP,52224,REGION 9,53,72,1,72,12/31/15,"518,920,221,922",72,12/31/15
TOLIMA,ESPIN,73268,REGION 9,15,139,0,139,12/31/16,"634,235,826,794",154,12/31/16
NARIÑO,SAN P,52694,REGION 9,0,37,0,37,12/31/16,"152,381,335,009",37,12/31/16
NARIÑO,YACUA,52885,REGION 9,76,138,2,120,12/31/15,"889,577,523,295",189,12/31/15
NARIÑO,LA FL,52381,REGION 9,0,65,0,65,12/31/15,"267,696,939,881",65,12/31/15
TOLIMA,ESPIN,73268,REGION 9,135,259,1,207,12/31/15,"1,626,773,711,582",235,12/31/15
TOLIMA,PLANA,73555,REGION 9,0,36,0,36,12/31/16,"148,262,920,549",36,12/31/16
CAUCA,PUERT,19573,REGION 9,0,471,0,428,12/31/15,"1,939,773,210,519",428,12/31/15
TOLIMA,AMBAL,73030,REGION 9,0,297,2,226,12/31/15,"1,231,405,923,451",226,12/31/15
NARIÑO,SANTA,52699,REGION 9,0,55,2,54,12/31/15,"234,749,624,203",54,12/31/15
TOLIMA,SUARE,73770,REGION 9,0,29,0,29,12/31/16,"119,434,019,331",29,12/31/16
PUTUMAYO,SIBUN,86749,REGION 9,0,84,0,84,12/31/16,"345,946,814,615",84,12/31/16
TOLIMA,IBAGU,73001,REGION 9,671,33,1,4,12/31/15,"2,903,482,194,089",4,12/31/15
TOLIMA,ESPIN,73268,REGION 9,100,0,0,0,12/31/18,"411,841,445,970",100,12/31/18
TOLIMA,SANTA,73686,REGION 9,0,118,2,88,12/31/15,"494,209,735,164",88,12/31/15
NARIÑO,LA CR,52378,REGION 9,0,75,0,75,12/31/16,"308,881,084,478",75,12/31/16
TOLIMA,SUARE,73770,REGION 9,0,89,0,77,12/31/15,"366,538,886,913",77,12/31/15
TOLIMA,ICONO,73352,REGION 9,0,222,2,192,12/31/15,"922,524,838,973",192,12/31/15
NARIÑO,CHACH,52240,REGION 9,0,11,0,11,12/31/16,"45,302,559,057",11,12/31/16
NARIÑO,TANGU,52788,REGION 9,0,105,2,95,12/31/15,"440,670,347,188",95,12/31/15
NARIÑO,SANDO,52683,REGION 9,92,277,1,247,12/31/15,"1,523,813,350,089",310,12/31/15
CAUCA,SANTA,19698,REGION 9,42,11,0,11,12/31/16,"218,275,966,364",53,12/31/16
HUILA,GARZO,41298,REGION 9,0,568,0,568,12/31/16,"2,339,259,413,110",568,12/31/16
NARIÑO,EL PE,52254,REGION 9,0,48,2,35,12/31/15,"205,920,722,985",35,12/31/15
TOLIMA,PRADO,73563,REGION 9,0,161,1,106,12/31/15,"667,183,142,472",106,12/31/15
TOLIMA,HERVE,73347,REGION 9,0,77,0,77,12/31/16,"317,117,913,397",77,12/31/16
NARIÑO,YACUA,52885,REGION 9,36,46,0,46,12/31/16,"337,709,985,696",82,12/31/16
NARIÑO,OSPIN,52506,REGION 9,0,22,0,22,12/31/16,"90,605,118,113",22,12/31/16
TOLIMA,VALLE,73854,REGION 9,0,77,0,77,12/31/16,"317,117,913,397",77,12/31/16
NARIÑO,CONSA,52207,REGION 9,0,14,0,14,12/31/16,"57,657,802,436",14,12/31/16
HUILA,CAMPO,41132,REGION 9,0,236,1,138,12/31/15,"976,064,226,949",138,12/31/15
TOLIMA,VILLA,73870,REGION 9,0,80,2,39,12/31/15,"337,709,985,696",39,12/31/15
TOLIMA,HERVE,73347,REGION 9,0,208,1,105,12/31/15,"860,748,622,078",105,12/31/15
HUILA,GARZO,41298,REGION 9,0,241,2,89,12/31/15,"1,000,774,713,707",89,12/31/15
TOLIMA,ALPUJ,73024,REGION 9,0,112,1,83,12/31/15,"465,380,833,946",83,12/31/15
CAUCA,PATIA,19532,REGION 9,0,73,0,61,12/31/15,"300,644,255,558",61,12/31/15
NARIÑO,IMUES,52354,REGION 9,50,65,2,53,12/31/15,"481,854,491,785",53,12/31/15
TOLIMA,VENAD,73861,REGION 9,0,344,1,219,12/31/15,"1,420,852,988,597",219,12/31/15
NARIÑO,COLON,52203,REGION 9,0,58,1,47,12/31/15,"242,986,453,122",47,12/31/15
NARIÑO,LA UN,52399,REGION 9,0,25,2,25,12/31/15,"111,197,190,412",25,12/31/15
TOLIMA,CARME,73148,REGION 9,68,0,0,0,12/31/18,"280,052,183,260",68,12/31/18
TOLIMA,ALVAR,73026,REGION 9,0,81,0,81,12/31/16,"333,591,571,236",81,12/31/16
NARIÑO,PUERR,52573,REGION 9,0,4,0,4,12/31/16,"16,473,657,839",4,12/31/16
TOLIMA,FRESN,73283,REGION 9,0,132,0,132,12/31/16,"543,630,708,681",132,12/31/16
PUTUMAYO,SANTI,86760,REGION 9,0,18,0,18,12/31/16,"74,131,460,275",18,12/31/16
NARIÑO,POTOS,52560,REGION 9,0,70,2,68,12/31/15,"296,525,841,098",68,12/31/15
TOLIMA,CHAPA,73168,REGION 9,13,411,0,411,12/31/16,"1,746,207,730,913",424,12/31/16
TOLIMA,SALDA,73671,REGION 9,0,53,0,15,12/31/15,"218,275,966,364",15,12/31/15
TOLIMA,VENAD,73861,REGION 9,0,193,0,193,12/31/16,"794,853,990,722",193,12/31/16
NARIÑO,SAN L,52687,REGION 9,0,6,0,6,12/31/16,"24,710,486,758",6,12/31/16
TOLIMA,ROVIR,73624,REGION 9,0,124,0,124,12/31/16,"510,683,393,003",124,12/31/16
TOLIMA,DOLOR,73236,REGION 9,0,122,0,122,12/31/16,"502,446,564,084",122,12/31/16
TOLIMA,MARIQ,73443,REGION 9,0,21,2,12,12/31/15,"94,723,532,573",12,12/31/15
TOLIMA,VILLA,73873,REGION 9,0,48,1,31,12/31/15,"201,802,308,525",31,12/31/15
TOLIMA,PIEDR,73547,REGION 9,0,61,0,61,12/31/16,"251,223,282,042",61,12/31/16
HUILA,NEIVA,41001,REGION 9,290,0,0,0,12/31/18,"1,194,340,193,313",290,12/31/18
TOLIMA,IBAGU,73001,REGION 9,144,67,0,67,12/31/16,"868,985,450,997",211,12/31/16
NARIÑO,CORDO,52215,REGION 9,0,110,1,93,12/31/15,"457,144,005,027",93,12/31/15
TOLIMA,CARME,73148,REGION 9,135,113,1,72,12/31/15,"1,025,485,200,466",72,12/31/15
TOLIMA,VILLA,73870,REGION 9,0,132,0,132,12/31/16,"543,630,708,681",132,12/31/16
TOLIMA,FRESN,73283,REGION 9,0,174,1,74,12/31/15,"720,722,530,448",74,12/31/15
NARIÑO,SAMAN,52678,REGION 9,0,40,0,40,12/31/16,"164,736,578,388",40,12/31/16
NARIÑO,PUPIA,52585,REGION 9,0,232,2,221,12/31/15,"963,708,983,570",221,12/31/15
CAUCA,POPAY,19001,REGION 9,238,66,0,66,12/31/16,"1,251,997,995,749",304,12/31/16
NARIÑO,GUALM,52323,REGION 9,0,51,2,40,12/31/15,"218,275,966,364",40,12/31/15
NARIÑO,BUESA,52110,REGION 9,0,76,0,76,12/31/16,"312,999,498,937",76,12/31/16
NARIÑO,SAPUY,52720,REGION 9,0,26,2,23,12/31/15,"115,315,604,872",23,12/31/15
TOLIMA,VALLE,73854,REGION 9,0,79,1,43,12/31/15,"329,473,156,776",43,12/31/15
TOLIMA,ATACO,73067,REGION 9,0,205,0,205,12/31/16,"844,274,964,239",205,12/31/16
NARIÑO,SAPUY,52720,REGION 9,0,13,0,13,12/31/16,"53,539,387,976",13,12/31/16
TOLIMA,ALPUJ,73024,REGION 9,0,89,0,89,12/31/16,"366,538,886,913",89,12/31/16
NARIÑO,TUQUE,52838,REGION 9,131,119,1,95,12/31/15,"1,033,722,029,385",95,12/31/15
NARIÑO,GUALM,52323,REGION 9,0,38,0,38,12/31/16,"156,499,749,469",38,12/31/16
NARIÑO,OSPIN,52506,REGION 9,90,34,2,30,12/31/15,"518,920,221,922",30,12/31/15
TOLIMA,ARMER,73055,REGION 9,0,285,0,285,12/31/16,"1,173,748,121,015",285,12/31/16
NARIÑO,GUACH,52317,REGION 9,0,44,0,44,12/31/16,"181,210,236,227",44,12/31/16
TOLIMA,PRADO,73563,REGION 9,0,82,0,82,12/31/16,"337,709,985,696",82,12/31/16
NARIÑO,TUQUE,52838,REGION 9,0,9,0,9,12/31/16,"37,065,730,137",9,12/31/16
TOLIMA,CASAB,73152,REGION 9,0,77,0,77,12/31/16,"317,117,913,397",77,12/31/16
NARIÑO,ARBOL,52051,REGION 9,0,5,0,5,12/31/16,"20,592,072,299",5,12/31/16
CAUCA,POPAY,19001,REGION 9,847,396,0,60,12/31/15,"5,119,189,173,409",873,12/31/15
PUTUMAYO,SANTI,86760,REGION 9,0,146,2,146,12/31/15,"609,525,340,036",146,12/31/15
TOLIMA,ORTEG,73504,REGION 9,0,172,1,132,12/31/15,"712,485,701,528",132,12/31/15
NARIÑO,LINAR,52411,REGION 9,0,36,1,0,12/31/15,"152,381,335,009",0,12/31/15
HUILA,PITAL,41551,REGION 9,183,919,1,0,12/31/15,"4,542,611,149,051",0,12/31/15
NARIÑO,ANCUY,52036,REGION 9,0,88,1,79,12/31/15,"366,538,886,913",79,12/31/15
NARIÑO,CONTA,52210,REGION 9,0,56,0,52,12/31/15,"230,631,209,743",52,12/31/15
NARIÑO,MALLA,52435,REGION 9,0,5,1,0,12/31/15,"24,710,486,758",0,12/31/15
NARIÑO,ALDAN,52022,REGION 9,0,87,2,76,12/31/15,"366,538,886,913",76,12/31/15
TOLIMA,ANZOA,73043,REGION 9,0,48,0,48,12/31/16,"197,683,894,066",48,12/31/16
PUTUMAYO,COLON,86219,REGION 9,90,222,2,210,12/31/15,"1,293,182,140,346",210,12/31/15
TOLIMA,HONDA,73349,REGION 9,0,68,0,0,12/31/15,"280,052,183,260",0,12/31/15
NARIÑO,CONTA,52210,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
NARIÑO,CHACH,52240,REGION 9,0,104,1,91,12/31/15,"432,433,518,269",91,12/31/15
NARIÑO,GUACH,52317,REGION 9,0,114,2,104,12/31/15,"477,736,077,325",104,12/31/15
NARIÑO,FUNES,52287,REGION 9,26,92,2,87,12/31/15,"494,209,735,164",87,12/31/15
NARIÑO,MALLA,52435,REGION 9,0,41,0,41,12/31/16,"168,854,992,848",41,12/31/16
TOLIMA,ANZOA,73043,REGION 9,0,85,1,67,12/31/15,"354,183,643,534",67,12/31/15
NARIÑO,LA CR,52378,REGION 9,0,71,1,9,12/31/15,"296,525,841,098",9,12/31/15
TOLIMA,SAN A,73675,REGION 9,0,131,0,131,12/31/16,"539,512,294,221",131,12/31/16
TOLIMA,LERID,73408,REGION 9,0,375,0,375,12/31/16,"1,544,405,422,388",375,12/31/16
NARIÑO,NARIÑ,52480,REGION 9,0,8,0,8,12/31/16,"32,947,315,678",8,12/31/16
TOLIMA,PURIF,73585,REGION 9,0,213,2,64,12/31/15,"885,459,108,836",64,12/31/15
